case_id,year,year,month,day,hour,minute,county,county_name,city,city_name,latitude,longitude,fatalities,route_type,roadway,functional_system,first_harmful_event,lighting,weather
470121,2020,2020,2,25,21,44,157,SHELBY (157),1620,MEMPHIS,35.16105278,-89.95973611,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470122,2020,2020,1,22,19,10,119,MAURY (119),2350,SPRING HILL,35.73364444,-86.94059722,1,State Highway,SR-396 SATURN PKWY,Principal Arterial - Other Freeways and Expressways,Guardrail Face,Dark - Not Lighted,Clear
470123,2020,2020,2,25,20,25,65,HAMILTON (65),400,CHATTANOOGA,34.99456111,-85.29081111,1,U.S. Highway,US-27 SR-27 ROSSVILLE BLVD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470124,2020,2020,2,24,9,7,101,LEWIS (101),0,NOT APPLICABLE,35.51439722,-87.35016667,2,County Road,CR-BIG SWAN CREEK RD,Minor Collector,Tree (Standing Only),Daylight,Rain
470125,2020,2020,2,25,15,40,143,RHEA (143),0,NOT APPLICABLE,35.70763056,-84.86898056,1,State Highway,SR-68 WASSOM MEMORIAL HWY,Minor Arterial,Rollover/Overturn,Daylight,Clear
470126,2020,2020,2,19,22,59,59,GREENE (59),0,NOT APPLICABLE,36.11031667,-82.76193889,1,State Highway,SR-351 107 CUTOFF,Major Collector,Culvert,Dark - Not Lighted,Clear
470127,2020,2020,2,21,23,47,131,OBION (131),2613,WOODLAND MILLS,36.475975,-89.10964167,2,State Highway,SR-5 S THOMPSON ST,Major Collector,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470128,2020,2020,2,27,15,35,151,SCOTT (151),1880,ONEIDA,36.50665,-84.46781111,1,County Road,CR-BUFFALO RD,Minor Collector,Fence,Daylight,Clear
470129,2020,2020,2,26,7,30,35,CUMBERLAND (35),1960,PLEASANT HILL,35.97326111,-85.18481111,1,U.S. Highway,US-70 SR-1 SPARTA HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
470130,2020,2020,2,27,22,38,157,SHELBY (157),1620,MEMPHIS,35.17025833,-89.901175,1,State Highway,SR-204 COVINGTON PK,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470131,2020,2020,2,25,5,52,93,KNOX (93),1300,KNOXVILLE,36.08779722,-83.87238056,1,State Highway,SR-331 TAZEWELL PK,Minor Arterial,Pedestrian,Dark - Not Lighted,Clear
470132,2020,2020,3,1,2,20,165,SUMNER (165),1085,HENDERSONVILLE,36.30371111,-86.62526111,1,U.S. Highway,US-31E SR-6 W MAIN ST,Principal Arterial - Other,Utility Pole/Light Support,Dark - Lighted,Clear
470133,2020,2020,2,28,2,3,165,SUMNER (165),1085,HENDERSONVILLE,36.29388056,-86.57721111,1,Local Street - Municipality,CUMBERLAND HILLS DR,Major Collector,Utility Pole/Light Support,Dark - Not Lighted,Clear
470134,2020,2020,3,1,19,0,157,SHELBY (157),1620,MEMPHIS,35.20613056,-89.914475,1,Local Street - Municipality,COLEMAN RD,Minor Arterial,Pedestrian,Dark - Lighted,Rain
470135,2020,2020,2,27,8,52,45,DYER (45),710,DYERSBURG,36.06848056,-89.39015,1,Interstate,I-155 US-412,Interstate,Motor Vehicle In-Transport,Daylight,Clear
470136,2020,2020,3,1,0,43,93,KNOX (93),0,NOT APPLICABLE,35.96664444,-84.17553611,1,State Highway,SR-162 PELLISSIPPI PKWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470137,2020,2020,2,28,18,14,69,HARDEMAN (69),0,NOT APPLICABLE,35.05058056,-89.16298056,2,State Highway,SR-57,Minor Arterial,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470138,2020,2020,3,1,19,10,125,MONTGOMERY (125),410,CLARKSVILLE,36.54166111,-87.35293889,1,U.S. Highway,US-41A SR-12 FT CAMPBELL BLVD,Principal Arterial - Other,Pedestrian,Dark - Not Lighted,Clear
470139,2020,2020,2,29,15,8,157,SHELBY (157),0,NOT APPLICABLE,35.04448611,-89.80824444,1,State Highway,SR-385 BILL MORRIS PKWY,Principal Arterial - Other Freeways and Expressways,Guardrail Face,Daylight,Clear
470140,2020,2020,3,4,21,45,37,DAVIDSON (37),75,ANTIOCH,36.03718056,-86.60046111,1,U.S. Highway,US-41/70S SR-1 MURFREESBORO RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470142,2020,2020,3,1,18,37,149,RUTHERFORD (149),0,NOT APPLICABLE,35.8159,-86.33018889,1,County Road,CR-DOUBLE SPRINGS RD,Local,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470143,2020,2020,3,8,4,31,37,DAVIDSON (37),1760,NASHVILLE,36.00933056,-86.61468056,1,Interstate,I-24,Interstate,Pedestrian,Dark - Not Lighted,Clear
470144,2020,2020,3,7,17,20,163,SULLIVAN (163),250,BLUFF CITY,36.492175,-82.30873889,1,County Road,CR-BUFFALO RD,Major Collector,Tree (Standing Only),Dusk,Clear
470145,2020,2020,2,4,11,32,163,SULLIVAN (163),290,BRISTOL,36.56386111,-82.26776944,1,State Highway,SR-126 BLOUNTVILLE HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Rain
470146,2020,2020,2,28,18,25,99,LAWRENCE (99),0,NOT APPLICABLE,35.39948889,-87.27893889,1,U.S. Highway,US-43 SR-6,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470147,2020,2020,2,29,0,10,119,MAURY (119),2350,SPRING HILL,35.7334,-86.90691944,1,State Highway,SR-396 SATURN PKWY,Principal Arterial - Other Freeways and Expressways,Pedestrian,Dark - Not Lighted,Rain
470148,2020,2020,3,8,22,19,163,SULLIVAN (163),1280,KINGSPORT,36.57681111,-82.46936667,1,County Road,CR-BANCROFT CHAPEL RD,Local,Immersion or Partial Immersion,Dark - Not Lighted,Clear
470149,2020,2020,3,9,16,34,165,SUMNER (165),890,GALLATIN,36.36009722,-86.49824167,1,U.S. Highway,US-31E SR-6 NASHVILLE PK,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470150,2020,2020,3,6,23,13,65,HAMILTON (65),400,CHATTANOOGA,35.09305833,-85.18055556,1,State Highway,SR-58,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470151,2020,2020,3,9,6,3,93,KNOX (93),1300,KNOXVILLE,36.01662222,-83.92261111,1,U.S. Highway,US-441 SR-33 N BROADWAY,Principal Arterial - Other,Rollover/Overturn,Dark - Lighted,Clear
470152,2020,2020,3,1,18,52,147,ROBERTSON (147),0,NOT APPLICABLE,36.46041111,-86.81025,1,County Road,CR-LOGAN RD,Local,Rollover/Overturn,Dark - Lighted,Clear
470153,2020,2020,3,6,15,45,149,RUTHERFORD (149),0,NOT APPLICABLE,35.68340833,-86.41681667,1,U.S. Highway,US-231 SR-10 SHELBYVILLE PK,Principal Arterial - Other,Culvert,Daylight,Clear
470154,2020,2020,3,6,99,99,15,CANNON (15),0,NOT APPLICABLE,35.87870833,-86.03176667,1,State Highway,SR-53 GASSAWAY RD,Minor Arterial,Tree (Standing Only),Dark - Not Lighted,Clear
470155,2020,2020,3,8,18,30,157,SHELBY (157),0,NOT APPLICABLE,35.3222,-89.977675,1,County Road,CR-WARD RD,Local,Motor Vehicle In-Transport,Daylight,Clear
470156,2020,2020,3,8,3,0,113,MADISON (113),1200,JACKSON,35.63735833,-88.84958611,1,U.S. Highway,US-45BP SR-186 KEITH SHORT BYP,Principal Arterial - Other,Pedestrian,Dark - Lighted,Clear
470157,2020,2020,3,10,99,99,101,LEWIS (101),0,NOT APPLICABLE,35.56864722,-87.32305833,1,U.S. Highway,US-412 SR-99 COLUMBIA HWY,Principal Arterial - Other,Tree (Standing Only),Dark - Not Lighted,Cloudy
470158,2020,2020,3,11,16,30,31,COFFEE (31),1550,MANCHESTER,35.43311111,-86.1054,1,State Highway,SR-55 NEW MANCHESTER HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470159,2020,2020,3,6,12,55,163,SULLIVAN (163),1280,KINGSPORT,36.49147222,-82.55298889,1,Interstate,I-26 US-23 JAMES H QUILLEN PKW,Interstate,Pedestrian,Daylight,Cloudy
470160,2020,2020,3,14,1,52,155,SEVIER (155),2170,SEVIERVILLE,35.86366667,-83.52909722,1,U.S. Highway,US-411 SR-35 DOLLY PARTON PKWY,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470161,2020,2020,3,11,16,10,19,CARTER (19),2517,WATAUGA,36.37230278,-82.294125,1,County Road,CR-PINEY FLATS RD,Minor Collector,Other Fixed Object,Daylight,Clear
470162,2020,2020,3,11,16,5,183,WEAKLEY (183),0,NOT APPLICABLE,36.24687222,-88.88595,1,State Highway,SR-89 SIDONIA RD,Major Collector,Culvert,Daylight,Cloudy
470163,2020,2020,2,19,14,29,37,DAVIDSON (37),1760,NASHVILLE,36.04573889,-86.67435,1,State Highway,SR-254 BELL RD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470164,2020,2020,2,14,19,51,139,POLK (139),0,NOT APPLICABLE,35.02429167,-84.36852222,1,U.S. Highway,US-64/74 SR-40,Principal Arterial - Other,Other Object (not fixed),Dark - Not Lighted,Clear
470165,2020,2020,3,11,14,58,19,CARTER (19),0,NOT APPLICABLE,36.28981944,-82.23109167,1,State Highway,SR-362 GAP CREEK RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470166,2020,2020,3,14,7,35,173,UNION (173),1595,MAYNARDVILLE,36.26659444,-83.77478889,1,State Highway,SR-33 MAYNARDVILLE HWY,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
470167,2020,2020,3,11,16,52,57,GRAINGER (57),242,BLAINE,36.13960556,-83.71473611,1,U.S. Highway,US-11W SR-1 RUTLEDGE PK,Minor Arterial,Pedalcyclist,Daylight,Clear
470168,2020,2020,3,13,22,50,109,MCNAIRY (109),2160,SELMER,35.17663056,-88.56993056,1,County Road,CR-PURDY RD,Local,Tree (Standing Only),Dark - Not Lighted,Rain
470169,2020,2020,2,23,0,57,37,DAVIDSON (37),1760,NASHVILLE,36.16256667,-86.76108611,1,Interstate,I-24,Interstate,Concrete Traffic Barrier,Dark - Lighted,Clear
470170,2020,2020,3,16,16,20,157,SHELBY (157),1620,MEMPHIS,35.05205,-89.9434,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Rain
470171,2020,2020,3,9,7,15,107,MCMINN (107),0,NOT APPLICABLE,35.48115556,-84.7253,1,State Highway,SR-30,Principal Arterial - Other,Rollover/Overturn,Dawn,Clear
470172,2020,2020,3,8,1,47,23,CHESTER (23),0,NOT APPLICABLE,35.39503056,-88.46743889,1,County Road,CR-SWEET LIPS RD,Local,Rollover/Overturn,Dark - Not Lighted,Clear
470173,2020,2020,3,8,3,55,17,CARROLL (17),0,NOT APPLICABLE,35.98651944,-88.65456111,1,U.S. Highway,US-79 SR-76 E MAIN ST,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Not Lighted,Cloudy
470174,2020,2020,3,17,8,39,93,KNOX (93),1300,KNOXVILLE,36.00778056,-83.87257222,1,Interstate,I-40,Interstate,Concrete Traffic Barrier,Daylight,Rain
470175,2020,2020,3,18,22,10,93,KNOX (93),829,FARRAGUT,35.89205556,-84.20203611,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Clear
470176,2020,2020,3,17,16,19,157,SHELBY (157),1620,MEMPHIS,35.19035278,-89.92696111,1,State Highway,SR-14 JACKSON AVE,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470177,2020,2020,3,14,0,35,187,WILLIAMSON (187),2350,SPRING HILL,35.76846667,-86.86442778,2,Interstate,I-65,Interstate,Motor Vehicle In-Transport,Dark - Not Lighted,Clear
470178,2020,2020,3,18,21,31,157,SHELBY (157),1620,MEMPHIS,35.049775,-89.86075556,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470179,2020,2020,3,17,23,32,157,SHELBY (157),1620,MEMPHIS,35.13392222,-89.82684167,2,Local Street - Municipality,WALNUT GROVE RD,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470180,2020,2020,3,19,3,32,159,SMITH (159),970,GORDONSVILLE,36.17883056,-85.94556944,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Rain
470181,2020,2020,3,11,17,21,123,MONROE (123),2502,VONORE,35.59171389,-84.23396667,2,U.S. Highway,US-411 SR-33,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470182,2020,2020,3,18,15,0,183,WEAKLEY (183),0,NOT APPLICABLE,36.38648889,-88.59958889,1,State Highway,SR-89 PALMERSVILLE HWY,Major Collector,Ditch,Daylight,Rain
470183,2020,2020,3,22,18,45,157,SHELBY (157),0,NOT APPLICABLE,35.11001667,-89.65770833,1,State Highway,SR-205 COLLIERVILLE ARLINGTON,Minor Arterial,Other Fixed Object,Dark - Not Lighted,Rain
470184,2020,2020,3,18,99,99,113,MADISON (113),0,NOT APPLICABLE,35.533,-89.00511944,1,County Road,CR-DENMARK JACKSON RD,Minor Collector,Pedestrian,Dark - Not Lighted,Cloudy
470185,2020,2020,3,21,0,5,37,DAVIDSON (37),1760,NASHVILLE,36.06821944,-86.704575,1,Local Street - Municipality,HAYWOOD LN,Major Collector,Motor Vehicle In-Transport,Dark - Lighted,Cloudy
470186,2020,2020,3,23,23,43,113,MADISON (113),1200,JACKSON,35.62705,-88.81888056,1,U.S. Highway,US-45 SR-5 N HIGHLAND AVE,Minor Arterial,Motor Vehicle In-Transport,Dark - Lighted,Cloudy
470188,2020,2020,3,26,11,30,43,DICKSON (43),0,NOT APPLICABLE,36.17751389,-87.46471667,1,County Road,CR-MAPLE GROVE RD,Local,Embankment,Daylight,Clear
470189,2020,2020,3,26,13,10,133,OVERTON (133),0,NOT APPLICABLE,36.47438889,-85.41431944,1,State Highway,SR-136 STANDING STONE STATE PA,Major Collector,Tree (Standing Only),Daylight,Clear
470190,2020,2020,3,22,2,21,157,SHELBY (157),1620,MEMPHIS,35.19114444,-89.92658611,1,Interstate,I-40,Interstate,Curb,Dark - Not Lighted,Cloudy
470191,2020,2020,3,23,18,3,65,HAMILTON (65),400,CHATTANOOGA,34.98820278,-85.30925833,1,Local Street - Municipality,WILSON RD,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470192,2020,2020,3,24,2,50,53,GIBSON (53),0,NOT APPLICABLE,35.89841667,-88.82397222,1,County Road,CR-SANDERS STORE MILAN RD,Minor Collector,Tree (Standing Only),Dark - Not Lighted,Cloudy
470193,2020,2020,3,22,1,44,97,LAUDERDALE (97),0,NOT APPLICABLE,35.77326944,-89.67066111,1,State Highway,SR-19,Minor Arterial,"Post, Pole or Other Supports",Dark - Not Lighted,Clear
470194,2020,2020,3,27,21,9,73,HAWKINS (73),1280,KINGSPORT,36.55228333,-82.62058889,2,U.S. Highway,US-11W SR-1 W STONE DR,Principal Arterial - Other,Motor Vehicle In-Transport,Dark - Lighted,Clear
470195,2020,2020,3,27,7,7,157,SHELBY (157),1620,MEMPHIS,35.03514167,-89.89229167,1,Local Street - Municipality,RAINES RD,Minor Arterial,Motor Vehicle In-Transport,Dawn,Clear
470196,2020,2020,3,23,22,48,51,FRANKLIN (51),0,NOT APPLICABLE,35.21938333,-85.87641667,1,County Road,CR-OTTER FALLS RD,Local,Embankment,Dark - Not Lighted,"Fog, Smog, Smoke"
470197,2020,2020,3,12,15,31,157,SHELBY (157),1620,MEMPHIS,35.14948611,-89.75714444,1,Local Street - Municipality,ROCKY POINT RD,Major Collector,Tree (Standing Only),Daylight,Clear
470198,2020,2020,3,21,18,33,125,MONTGOMERY (125),410,CLARKSVILLE,36.51684167,-87.25039722,1,State Highway,SR-76 MARTIN LUTHER KING JR PK,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470199,2020,2020,3,20,17,40,125,MONTGOMERY (125),0,NOT APPLICABLE,36.35165833,-87.31461667,1,County Road,CR-GRAYS CHAPEL RD,Local,Rollover/Overturn,Dusk,Cloudy
470200,2020,2020,3,26,14,18,123,MONROE (123),0,NOT APPLICABLE,35.41413889,-84.36438889,1,County Road,CR-OLD STATE RD,Local,Motor Vehicle In-Transport,Daylight,Clear
470201,2020,2020,3,25,19,8,187,WILLIAMSON (187),272,BRENTWOOD,35.97666111,-86.764,1,Local Street - Municipality,CROCKETT RD,Major Collector,Embankment,Dusk,Clear
470202,2020,2020,3,22,1,15,97,LAUDERDALE (97),0,NOT APPLICABLE,35.681675,-89.8925,1,County Road,CR-CRUTCHER LAKE RD,Local,Ditch,Dark - Not Lighted,Clear
470203,2020,2020,3,29,0,22,37,DAVIDSON (37),1760,NASHVILLE,36.07092778,-86.72312222,1,U.S. Highway,US-31A/41A SR-11 NOLENSVILLE,Principal Arterial - Other,Wall,Dark - Lighted,Rain
470204,2020,2020,3,31,8,53,37,DAVIDSON (37),1760,NASHVILLE,36.13916667,-86.72566667,1,Interstate,I-40 E ENTRANCE RAMP,Interstate,Embankment,Daylight,Rain
470205,2020,2020,3,29,5,0,153,SEQUATCHIE (153),0,NOT APPLICABLE,35.43797778,-85.53174444,1,State Highway,SR-399 ARTILLERY RD,Major Collector,Other Object (not fixed),Dark - Not Lighted,Rain
470206,2020,2020,3,30,10,15,157,SHELBY (157),0,NOT APPLICABLE,35.31316944,-89.81771944,1,State Highway,SR-14 AUSTIN PEAY HWY,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470207,2020,2020,3,30,99,99,179,WASHINGTON (179),0,NOT APPLICABLE,36.26320556,-82.518375,1,County Road,CR-SAND VALLEY RD,Local,Pedestrian,Daylight,Cloudy
470208,2020,2020,4,3,16,20,109,MCNAIRY (109),0,NOT APPLICABLE,35.1461,-88.5285,1,State Highway,SR-142,Major Collector,Motor Vehicle In-Transport,Daylight,Clear
470209,2020,2020,4,3,10,9,23,CHESTER (23),0,NOT APPLICABLE,35.46061111,-88.56408889,1,State Highway,SR-100,Minor Arterial,Motor Vehicle In-Transport,Daylight,Clear
470210,2020,2020,3,28,9,10,79,HENRY (79),0,NOT APPLICABLE,36.26535,-88.27916111,2,U.S. Highway,US-641 SR-69,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470211,2020,2020,4,4,18,30,87,JACKSON (87),0,NOT APPLICABLE,36.3639,-85.76825,1,State Highway,SR-85 GLADDICE HWY,Minor Arterial,Boulder,Daylight,Clear
470212,2020,2020,4,3,16,22,163,SULLIVAN (163),0,NOT APPLICABLE,36.57493333,-81.9793,1,County Road,CR-WYATT HOLLOW RD,Local,Guardrail End,Daylight,Clear
470213,2020,2020,1,23,16,35,37,DAVIDSON (37),1760,NASHVILLE,36.20928056,-86.77616111,1,Interstate,I-65,Interstate,Motor Vehicle In-Transport,Dusk,Rain
470214,2020,2020,3,22,22,1,37,DAVIDSON (37),1760,NASHVILLE,36.18316944,-86.6101,1,State Highway,SR-45 OLD HICKORY BLVD,Principal Arterial - Other,Pedestrian,Dark - Lighted,Rain
470216,2020,2020,4,5,19,21,37,DAVIDSON (37),1760,NASHVILLE,36.15381944,-86.7881,1,Interstate,I-40,Interstate,Wall,Dark - Lighted,Clear
470217,2020,2020,4,5,1,14,157,SHELBY (157),1620,MEMPHIS,35.06104167,-90.07898056,1,Local Street - Municipality,KING RD,Local,Pedestrian,Dark - Lighted,Clear
470219,2020,2020,4,4,16,45,149,RUTHERFORD (149),1345,LA VERGNE,36.00918056,-86.54223056,1,U.S. Highway,US-41/70S SR-1 MURFREESBORO RD,Principal Arterial - Other,Embankment,Daylight,Clear
470220,2020,2020,4,6,19,58,141,PUTNAM (141),0,NOT APPLICABLE,36.04188889,-85.65108889,1,County Road,CR-COOKEVILLE BOAT DOCK RD,Minor Collector,Utility Pole/Light Support,Dark - Not Lighted,Clear
470222,2020,2020,3,2,99,99,93,KNOX (93),829,FARRAGUT,35.88068889,-84.23248889,1,Interstate,I-40 RAMP,Interstate,Pedestrian,Dark - Not Lighted,Cloudy
470223,2020,2020,4,3,15,2,93,KNOX (93),0,NOT APPLICABLE,35.85690556,-84.08872222,1,County Road,CR-WINDING RIDGE TRL,Local,Tree (Standing Only),Daylight,Clear
470224,2020,2020,4,6,0,12,93,KNOX (93),1300,KNOXVILLE,36.02989167,-83.92893611,1,U.S. Highway,US-441 SR-33 N BROADWAY,Principal Arterial - Other,Non-Motorist on Personal Conveyance,Dark - Lighted,Clear
470225,2020,2020,4,1,23,27,55,GILES (55),0,NOT APPLICABLE,35.17356944,-86.87736111,1,Interstate,I-65,Interstate,Embankment,Dark - Not Lighted,Clear
470226,2020,2020,3,31,22,12,21,CHEATHAM (21),1933,PEGRAM,36.08768333,-87.07111667,1,Interstate,I-40,Interstate,Guardrail Face,Dark - Not Lighted,Clear
470227,2020,2020,4,9,10,15,113,MADISON (113),1200,JACKSON,35.61975833,-88.82676667,1,Local Street - Municipality,W DEADERICK ST,Local,Motor Vehicle In-Transport,Daylight,Clear
470228,2020,2020,4,3,6,44,125,MONTGOMERY (125),410,CLARKSVILLE,36.55723889,-87.24296111,1,State Highway,SR-237 ROSSVIEW RD,Minor Arterial,Motor Vehicle In-Transport,Daylight,Cloudy
470229,2020,2020,4,6,3,12,11,BRADLEY (11),420,CLEVELAND,35.24086944,-84.84705556,1,Interstate,I-75,Interstate,Pedestrian,Dark - Not Lighted,Clear
470230,2020,2020,4,10,14,13,157,SHELBY (157),1620,MEMPHIS,35.19031944,-89.95223056,1,Interstate,I-40,Interstate,Motor Vehicle In-Transport,Daylight,Clear
470231,2020,2020,4,8,19,45,65,HAMILTON (65),400,CHATTANOOGA,35.00249444,-85.28938056,1,Local Street - Municipality,36TH ST E,Local,Pedestrian,Dusk,Clear
470232,2020,2020,4,7,5,32,183,WEAKLEY (183),670,DRESDEN,36.28338333,-88.66215278,1,State Highway,SR-217 COUNTY MAINTENANCE RD,Major Collector,Embankment,Dawn,Clear
470233,2020,2020,4,2,15,18,163,SULLIVAN (163),0,NOT APPLICABLE,36.57971944,-82.30485,1,U.S. Highway,US-11W SR-1,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470234,2020,2020,4,11,15,30,157,SHELBY (157),1620,MEMPHIS,35.06443056,-89.86593056,1,Local Street - Municipality,HICKORY HILL DR,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470235,2020,2020,4,13,18,13,93,KNOX (93),1973,POWELL,36.02008889,-84.05428889,1,U.S. Highway,US-25W SR-9 CLINTON PK,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470236,2020,2020,4,8,10,58,167,TIPTON (167),0,NOT APPLICABLE,35.62501111,-89.6184,1,U.S. Highway,US-51 SR-3,Principal Arterial - Other,Motor Vehicle In-Transport,Daylight,Clear
470237,2020,2020,4,11,23,45,65,HAMILTON (65),400,CHATTANOOGA,35.05334722,-85.31468333,1,Interstate,I-124 US-27,Interstate,Motor Vehicle In-Transport,Dark - Lighted,Clear
470238,2020,2020,4,10,21,37,187,WILLIAMSON (187),0,NOT APPLICABLE,35.8007,-86.80895556,1,County Road,CR-HARPETH-PEYTONSVILLE RD,Minor Collector,Embankment,Dark - Not Lighted,Clear
470239,2020,2020,4,11,21,20,71,HARDIN (71),0,NOT APPLICABLE,35.22611111,-88.20086111,1,U.S. Highway,US-64 SR-15 WAYNE RD,Principal Arterial - Other,Parked Motor Vehicle,Dark - Not Lighted,Clear
470240,2020,2020,4,13,19,25,139,POLK (139),0,NOT APPLICABLE,35.08401111,-84.70868333,1,County Road,CR-HORNS CREEK RD,Local,Tree (Standing Only),Daylight,Clear
470241,2020,2020,4,14,8,18,107,MCMINN (107),0,NOT APPLICABLE,35.39333056,-84.58958056,1,County Road,CR-750,Minor Collector,Tree (Standing Only),Daylight,Clear
470242,2020,2020,4,15,19,9,157,SHELBY (157),1620,MEMPHIS,35.05145556,-89.92125,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Utility Pole/Light Support,Dark - Lighted,Clear
470243,2020,2020,4,16,9,2,157,SHELBY (157),1620,MEMPHIS,35.05143889,-89.92193056,1,Local Street - Municipality,WINCHESTER RD,Principal Arterial - Other,Utility Pole/Light Support,Daylight,Clear
470244,2020,2020,4,18,19,56,157,SHELBY (157),1620,MEMPHIS,35.03215556,-90.00291389,1,Interstate,I-55,Interstate,Parked Motor Vehicle,Dark - Lighted,Clear
470245,2020,2020,4,19,99,99,55,GILES (55),0,NOT APPLICABLE,35.21133889,-87.08055,1,U.S. Highway,US-64 SR-15 W COLLEGE ST,Principal Arterial - Other,Mail Box,Dark - Not Lighted,Rain
470246,2020,2020,4,16,18,23,187,WILLIAMSON (187),850,FRANKLIN,35.89331944,-86.82898889,1,Interstate,I-65,Interstate,Guardrail Face,Daylight,Clear
470248,2020,2020,4,9,17,6,57,GRAINGER (57),2105,RUTLEDGE,36.27258056,-83.52160833,1,State Highway,SR-92 MARSHALL AVE,Minor Arterial,Rollover/Overturn,Daylight,Clear
470249,2020,2020,4,16,13,50,9,BLOUNT (9),0,NOT APPLICABLE,35.66175278,-84.10861389,1,U.S. Highway,US-129 SR-115,Major Collector,Guardrail Face,Daylight,Clear
470250,2020,2020,4,20,20,2,157,SHELBY (157),1620,MEMPHIS,35.19464722,-90.006525,1,Local Street - Municipality,OVERTON CROSSING,Minor Arterial,Pedalcyclist,Dark - Lighted,Clear
